tx_count,unique_senders,unique_receivers,active_pairs,avg_tx_per_sec,max_tx_in_1sec,min_interarrival,std_interarrival,top_sender_share,same_pair_ratio,sender_entropy,sin_hour,cos_hour,rate_deviation,label,attack_type
12,12,1,12,0.2,1,1,0,0.083333,0.083333,3.584963,-0.965926,0.258819,0,1,"sybil"
8,5,1,5,0.133333,1,2,5.872801,0.5,0.5,2,0.5,0.866025,3,0,"normal"
5,4,1,4,0.083333,1,6,3.640055,0.4,0.4,1.921928,0.258819,-0.965926,-27,0,"normal"
22,12,1,12,0.366667,1,1,1.200907,0.318182,0.318182,3.111637,-0.5,-0.866025,-8,0,"normal"
7,4,1,4,0.116667,1,3,3.387067,0.571429,0.571429,1.664498,0,1,3,0,"normal"
3,3,1,3,0.05,1,22,1.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
3,3,1,3,0.05,1,10,6.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
22,11,1,11,0.366667,1,1,1.85531,0.227273,0.227273,3.226731,-0.5,-0.866025,-8,0,"normal"
18,2,1,2,0.3,1,1,0.499134,0.5,0.5,1,-0.965926,-0.258819,0,1,"burst"
5,5,1,5,0.083333,1,8,2.915476,0.2,0.2,2.321928,0.965926,-0.258819,-7,0,"normal"
7,2,1,2,0.116667,1,4,4.678556,0.571429,0.571429,0.985228,-0.707107,0.707107,-1,0,"normal"
12,5,1,5,0.2,1,1,6.984043,0.333333,0.333333,2.125815,0.5,0.866025,7,0,"normal"
10,9,1,9,0.166667,1,3,2.538591,0.2,0.2,3.121928,0.5,0.866025,5,0,"normal"
3,3,1,3,0.05,1,12,8.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
3,3,1,3,0.05,1,9,4.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
3,3,1,3,0.05,1,11,2.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
4,2,1,2,0.066667,1,1,0.471405,0.5,0.5,1,-0.866025,-0.5,-18,1,"burst"
32,11,1,11,0.533333,1,1,1.039291,0.15625,0.15625,3.236295,-1,0,17,0,"normal"
9,7,1,7,0.15,1,2,2.394656,0.222222,0.222222,2.725481,0,1,5,0,"normal"
31,10,1,10,0.516667,1,1,1.181336,0.225806,0.225806,2.903628,-0.965926,-0.258819,13,0,"normal"
5,3,1,3,0.083333,1,1,10.779031,0.6,0.6,1.370951,0.866025,0.5,1,0,"normal"
3,3,1,3,0.05,1,11,0.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
12,9,1,9,0.2,1,2,2.108621,0.166667,0.166667,3.084963,-0.707107,0.707107,4,0,"normal"
15,3,1,3,0.25,1,1,4.174754,0.733333,0.733333,1.052982,0.965926,0.258819,10,0,"normal"
16,2,1,2,0.266667,1,1,0.498888,0.5,0.5,1,-1,0,1,1,"burst"
37,8,1,8,0.616667,1,1,1.007687,0.27027,0.27027,2.584172,-0.707107,-0.707107,11,0,"normal"
16,6,1,6,0.266667,1,1,2.360791,0.5625,0.5625,1.966917,0.866025,0.5,12,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
3,3,1,3,0.05,1,10,3.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
9,7,1,7,0.15,1,3,2.291288,0.222222,0.222222,2.725481,-0.707107,0.707107,1,0,"normal"
8,7,1,7,0.133333,1,2,3.356383,0.25,0.25,2.75,-0.5,0.866025,2,0,"normal"
3,3,1,3,0.05,1,23,3,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
12,9,1,9,0.2,1,2,2.429162,0.166667,0.166667,3.084963,0.258819,0.965926,8,0,"normal"
7,6,1,6,0.116667,1,6,3.86221,0.285714,0.285714,2.521641,0.5,-0.866025,-21,0,"normal"
6,5,1,5,0.1,1,8,1.67332,0.333333,0.333333,2.251629,0.258819,-0.965926,-26,0,"normal"
7,6,1,6,0.116667,1,6,3.041381,0.285714,0.285714,2.521641,0.965926,-0.258819,-5,0,"normal"
7,5,1,5,0.116667,1,1,2.217356,0.285714,0.285714,2.235926,-1,0,-8,1,"burst"
7,2,1,2,0.116667,1,4,4.561311,0.571429,0.571429,0.985228,-0.707107,0.707107,-1,0,"normal"
7,4,1,4,0.116667,1,2,3,0.571429,0.571429,1.664498,0.5,0.866025,2,0,"normal"
11,9,1,9,0.183333,1,2,2.244994,0.181818,0.181818,3.095795,0.707107,0.707107,6,0,"normal"
17,8,1,8,0.283333,1,1,3.257204,0.470588,0.470588,2.395999,-0.258819,0.965926,12,0,"normal"
9,5,1,5,0.15,1,1,3.49106,0.555556,0.555556,1.879965,0.707107,0.707107,4,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
6,6,1,6,0.1,1,9,3.2,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
6,6,1,6,0.1,1,7,2.6533,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
27,14,1,14,0.45,1,1,1.133148,0.222222,0.222222,3.42621,-0.707107,-0.707107,1,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
4,3,1,3,0.066667,1,11,3.681787,0.5,0.5,1.5,0.866025,0.5,0,0,"normal"
15,9,1,9,0.25,1,2,2.282364,0.266667,0.266667,2.923231,0.866025,0.5,11,0,"normal"
9,8,1,8,0.15,1,3,2.496873,0.222222,0.222222,2.947703,0.258819,0.965926,5,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
5,4,1,4,0.083333,1,8,2.58602,0.4,0.4,1.921928,0.258819,-0.965926,-27,0,"normal"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.866025,0.5,-5,1,"sybil"
6,5,1,5,0.1,1,6,2.856571,0.333333,0.333333,2.251629,0.866025,-0.5,-12,0,"normal"
28,10,1,10,0.466667,1,1,1.547599,0.214286,0.214286,3.013111,-0.965926,-0.258819,10,0,"normal"
33,12,1,12,0.55,1,1,1.007298,0.181818,0.181818,3.302456,-0.866025,-0.5,11,0,"normal"
11,6,1,6,0.183333,1,1,3.950949,0.363636,0.363636,2.299896,0.5,0.866025,6,0,"normal"
27,14,1,14,0.45,1,1,1.120017,0.185185,0.185185,3.496585,-0.965926,-0.258819,9,0,"normal"
11,2,1,2,0.183333,1,1,3.039737,0.909091,0.909091,0.439497,0.258819,0.965926,7,0,"normal"
28,8,1,8,0.466667,1,1,1.62119,0.357143,0.357143,2.53501,-0.866025,-0.5,6,0,"normal"
5,5,1,5,0.083333,1,7,2.915476,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
4,4,1,4,0.066667,1,11,4.642796,0.25,0.25,2,0.866025,-0.5,-14,0,"normal"
3,3,1,3,0.05,1,10,3.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
12,7,1,7,0.2,1,2,2.609582,0.166667,0.166667,2.751629,0.258819,0.965926,8,0,"normal"
29,15,1,15,0.483333,1,1,1.012045,0.206897,0.206897,3.581445,-0.866025,-0.5,7,0,"normal"
9,7,1,7,0.15,1,2,4.145781,0.222222,0.222222,2.725481,0.5,0.866025,4,0,"normal"
17,7,1,7,0.283333,1,1,3.461846,0.647059,0.647059,1.849007,0.258819,0.965926,13,0,"normal"
9,7,1,7,0.15,1,2,4.428247,0.222222,0.222222,2.725481,-0.5,0.866025,3,0,"normal"
11,8,1,8,0.183333,1,2,3.1241,0.363636,0.363636,2.732159,0.707107,0.707107,6,0,"normal"
15,8,1,8,0.25,1,2,2.177107,0.133333,0.133333,2.973557,0.258819,0.965926,11,0,"normal"
3,3,1,3,0.05,1,19,4.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
4,3,1,3,0.066667,1,9,4.496913,0.5,0.5,1.5,0.866025,-0.5,-14,0,"normal"
7,6,1,6,0.116667,1,6,2.134375,0.285714,0.285714,2.521641,0,-1,-28,0,"normal"
3,3,1,3,0.05,1,15,7,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
9,6,1,6,0.15,1,2,6.293598,0.444444,0.444444,2.281036,-0.258819,0.965926,4,0,"normal"
10,9,1,9,0.166667,1,3,1.949992,0.2,0.2,3.121928,0.258819,0.965926,6,0,"normal"
19,5,1,5,0.316667,1,1,1.432644,0.421053,0.421053,1.721612,-0.965926,-0.258819,1,1,"burst"
28,13,1,13,0.466667,1,1,1.277644,0.214286,0.214286,3.356312,-0.5,-0.866025,-2,0,"normal"
3,3,1,3,0.05,1,20,1.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
5,5,1,5,0.083333,1,9,0.5,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
13,4,1,4,0.216667,1,1,4.310034,0.615385,0.615385,1.488525,0.258819,0.965926,9,0,"normal"
5,5,1,5,0.083333,1,9,2.277608,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
13,5,1,5,0.216667,1,1,1.753964,0.384615,0.384615,1.914341,-0.965926,0.258819,1,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
11,8,1,8,0.183333,1,2,3.498571,0.181818,0.181818,2.913977,0,1,7,0,"normal"
11,8,1,8,0.183333,1,2,2.729469,0.181818,0.181818,2.913977,0.5,0.866025,6,0,"normal"
11,8,1,8,0.183333,1,2,2.722132,0.181818,0.181818,2.913977,-0.5,0.866025,5,0,"normal"
4,4,1,4,0.066667,1,11,1.699673,0.25,0.25,2,-0.258819,-0.965926,-30,0,"normal"
11,9,1,9,0.183333,1,2,2.729469,0.181818,0.181818,3.095795,0.258819,0.965926,7,0,"normal"
23,11,1,11,0.383333,1,1,1.186181,0.26087,0.26087,3.083587,-0.258819,-0.965926,-11,0,"normal"
3,2,1,2,0.05,1,13,8.5,0.666667,0.666667,0.918296,0.866025,-0.5,-15,0,"normal"
12,8,1,8,0.2,1,2,2.502891,0.166667,0.166667,2.918296,0.5,0.866025,7,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
14,6,1,6,0.233333,1,1,3.892034,0.428571,0.428571,2.217022,-0.258819,0.965926,9,0,"normal"
5,4,1,4,0.083333,1,10,1.870829,0.4,0.4,1.921928,0.5,-0.866025,-23,0,"normal"
7,2,1,2,0.116667,1,3,2.560382,0.571429,0.571429,0.985228,-0.707107,0.707107,-1,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
7,4,1,4,0.116667,1,1,2.67187,0.428571,0.428571,1.842371,0.707107,0.707107,2,0,"normal"
4,1,1,1,0.066667,1,1,0,1,1,0,-0.258819,0.965926,-1,0,"normal"
10,9,1,9,0.166667,1,2,1.632993,0.2,0.2,3.121928,0.707107,0.707107,5,0,"normal"
6,6,1,6,0.1,1,6,2.993326,0.166667,0.166667,2.584963,0.965926,-0.258819,-6,0,"normal"
11,8,1,8,0.183333,1,2,3.655133,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
28,13,1,13,0.466667,1,1,1.277644,0.285714,0.285714,3.249868,-0.707107,-0.707107,2,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
13,9,1,9,0.216667,1,2,2.325881,0.153846,0.153846,3.085055,0.5,0.866025,8,0,"normal"
19,10,1,10,0.316667,1,1,2.233306,0.315789,0.315789,2.97084,-0.965926,-0.258819,1,0,"normal"
6,2,1,2,0.1,1,1,0.489898,0.5,0.5,1,-1,0,-9,1,"burst"
7,5,1,5,0.116667,1,1,1.732051,0.285714,0.285714,2.235926,-1,0,-8,1,"burst"
6,5,1,5,0.1,1,6,1.74356,0.333333,0.333333,2.251629,0.707107,-0.707107,-16,0,"normal"
7,6,1,6,0.116667,1,2,3.730505,0.285714,0.285714,2.521641,-0.258819,0.965926,2,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
6,4,1,4,0.1,1,6,2.280351,0.333333,0.333333,1.918296,0.707107,-0.707107,-16,0,"normal"
3,3,1,3,0.05,1,12,8,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
10,6,1,6,0.166667,1,2,4.833014,0.2,0.2,2.521928,0.258819,0.965926,6,0,"normal"
6,5,1,5,0.1,1,6,2.925748,0.333333,0.333333,2.251629,0.965926,-0.258819,-6,0,"normal"
15,4,1,4,0.25,1,1,3.359422,0.533333,0.533333,1.672906,0.258819,0.965926,11,0,"normal"
37,12,1,12,0.616667,1,1,1.007687,0.297297,0.297297,3.018283,-0.707107,-0.707107,11,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
8,5,1,5,0.133333,1,1,1.85164,0.375,0.375,2.155639,-0.965926,-0.258819,-10,1,"burst"
9,5,1,5,0.15,1,1,8.685476,0.444444,0.444444,2.058814,0.707107,0.707107,4,0,"normal"
3,3,1,3,0.05,1,11,9,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.866025,0.5,3,1,"sybil"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
5,5,1,5,0.083333,1,12,1.299038,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
10,9,1,9,0.166667,1,2,1.699673,0.2,0.2,3.121928,0,1,6,0,"normal"
7,6,1,6,0.116667,1,2,3.05505,0.285714,0.285714,2.521641,-0.5,0.866025,1,0,"normal"
6,4,1,4,0.1,1,7,2.727636,0.333333,0.333333,1.918296,0,-1,-29,0,"normal"
13,9,1,9,0.216667,1,2,2.165064,0.153846,0.153846,3.085055,-0.707107,0.707107,5,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
36,11,1,11,0.6,1,1,1.040408,0.333333,0.333333,2.732464,-1,0,21,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
21,3,1,3,0.35,1,1,1.299038,0.47619,0.47619,1.228576,-1,0,6,1,"burst"
28,12,1,12,0.466667,1,1,1.274419,0.214286,0.214286,3.199514,-0.866025,-0.5,6,0,"normal"
6,5,1,5,0.1,1,8,1.6,0.333333,0.333333,2.251629,0.5,-0.866025,-22,0,"normal"
9,6,1,6,0.15,1,2,2.825664,0.222222,0.222222,2.503258,0.5,0.866025,4,0,"normal"
7,6,1,6,0.116667,1,6,1.825742,0.285714,0.285714,2.521641,0.707107,-0.707107,-15,0,"normal"
9,4,1,4,0.15,1,1,2.997395,0.444444,0.444444,1.836592,-0.258819,0.965926,4,0,"normal"
8,7,1,7,0.133333,1,2,3.238795,0.25,0.25,2.75,0.707107,0.707107,3,0,"normal"
3,3,1,3,0.05,1,15,6.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
6,2,1,2,0.1,1,5,3.44093,0.5,0.5,1,-0.707107,0.707107,-2,0,"normal"
33,9,1,9,0.55,1,1,1.502277,0.212121,0.212121,2.78917,-1,0,18,0,"normal"
23,13,1,13,0.383333,1,1,1.606418,0.304348,0.304348,3.288502,-1,0,8,0,"normal"
4,4,1,4,0.066667,1,2,3.091206,0.25,0.25,2,0,1,0,0,"normal"
6,6,1,6,0.1,1,6,2.966479,0.166667,0.166667,2.584963,0,-1,-29,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
12,11,1,11,0.2,1,3,1.443137,0.166667,0.166667,3.418296,-0.258819,0.965926,7,0,"normal"
5,4,1,4,0.083333,1,9,1.089725,0.4,0.4,1.921928,0.5,-0.866025,-23,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
6,5,1,5,0.1,1,6,2.925748,0.333333,0.333333,2.251629,0,-1,-29,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
26,10,1,10,0.433333,1,1,1.406272,0.307692,0.307692,2.844107,-0.258819,-0.965926,-8,0,"normal"
7,4,1,4,0.116667,1,1,1.950783,0.285714,0.285714,1.950212,-1,0,-8,1,"burst"
21,3,1,3,0.35,1,1,0.90967,0.47619,0.47619,1.228576,-0.965926,-0.258819,3,1,"burst"
9,5,1,5,0.15,1,2,4.675401,0.222222,0.222222,2.281036,-0.707107,0.707107,1,0,"normal"
3,3,1,3,0.05,1,10,8.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
25,12,1,12,0.416667,1,1,1.378783,0.28,0.28,3.267601,-0.5,-0.866025,-5,0,"normal"
25,11,1,11,0.416667,1,1,1.567354,0.24,0.24,3.128884,-0.5,-0.866025,-5,0,"normal"
4,4,1,4,0.066667,1,3,9.977753,0.25,0.25,2,1,0,-4,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
3,3,1,3,0.05,1,9,9.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
23,4,1,4,0.383333,1,1,1.202614,0.434783,0.434783,1.547972,-0.965926,-0.258819,5,1,"burst"
5,5,1,5,0.083333,1,6,7.3951,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
6,4,1,4,0.1,1,8,1.356466,0.5,0.5,1.792481,0.5,-0.866025,-22,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
9,7,1,7,0.15,1,2,2.666341,0.222222,0.222222,2.725481,-0.707107,0.707107,1,0,"normal"
7,7,1,7,0.116667,1,4,4.714045,0.142857,0.142857,2.807355,-0.5,0.866025,1,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
7,5,1,5,0.116667,1,2,6.361778,0.285714,0.285714,2.235926,-0.707107,0.707107,-1,0,"normal"
12,10,1,10,0.2,1,2,2.415515,0.166667,0.166667,3.251629,0.707107,0.707107,7,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
12,9,1,9,0.2,1,2,2.837179,0.166667,0.166667,3.084963,0.707107,0.707107,7,0,"normal"
9,8,1,8,0.15,1,3,2.397916,0.222222,0.222222,2.947703,-0.5,0.866025,3,0,"normal"
10,8,1,8,0.166667,1,2,3.725123,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
24,7,1,7,0.4,1,1,2.684409,0.291667,0.291667,2.438055,0.866025,0.5,20,0,"normal"
27,11,1,11,0.45,1,1,1.085134,0.296296,0.296296,2.921192,-0.5,-0.866025,-3,0,"normal"
10,8,1,8,0.166667,1,2,2.298685,0.2,0.2,2.921928,0.258819,0.965926,6,0,"normal"
5,5,1,5,0.083333,1,6,5.678908,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.707107,0.707107,-3,1,"sybil"
26,11,1,11,0.433333,1,1,1.612948,0.230769,0.230769,3.064696,-0.866025,-0.5,4,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
11,11,1,11,0.183333,1,1,0,0.090909,0.090909,3.459432,-0.965926,0.258819,-1,1,"sybil"
23,4,1,4,0.383333,1,1,1.330662,0.434783,0.434783,1.547972,-0.866025,-0.5,1,1,"burst"
5,4,1,4,0.083333,1,7,2.487469,0.4,0.4,1.921928,0.866025,-0.5,-13,0,"normal"
3,3,1,3,0.05,1,4,0,0.333333,0.333333,1.584963,-1,0,-12,1,"burst"
25,12,1,12,0.416667,1,1,1.299038,0.24,0.24,3.23908,-0.5,-0.866025,-5,0,"normal"
4,4,1,4,0.066667,1,10,3.858612,0.25,0.25,2,0.866025,0.5,0,0,"normal"
10,8,1,8,0.166667,1,2,3.446236,0.2,0.2,2.921928,-0.5,0.866025,4,0,"normal"
4,2,1,2,0.066667,1,1,0.471405,0.5,0.5,1,-0.965926,-0.258819,-14,1,"burst"
9,7,1,7,0.15,1,2,2.738613,0.222222,0.222222,2.725481,-0.258819,0.965926,4,0,"normal"
5,3,1,3,0.083333,1,11,0.829156,0.4,0.4,1.521928,0.965926,-0.258819,-7,0,"normal"
3,3,1,3,0.05,1,17,0.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
7,6,1,6,0.116667,1,2,7.086764,0.285714,0.285714,2.521641,0.258819,0.965926,3,0,"normal"
7,2,1,2,0.116667,1,3,10.415,0.571429,0.571429,0.985228,-0.707107,0.707107,-1,0,"normal"
3,3,1,3,0.05,1,13,4,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
28,13,1,13,0.466667,1,1,1.170042,0.214286,0.214286,3.338804,-0.707107,-0.707107,2,0,"normal"
10,5,1,5,0.166667,1,2,3.880944,0.6,0.6,1.770951,1,0,2,0,"normal"
4,4,1,4,0.066667,1,14,2.828427,0.25,0.25,2,1,0,-4,0,"normal"
5,5,1,5,0.083333,1,10,1.299038,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
31,14,1,14,0.516667,1,1,1.339983,0.193548,0.193548,3.47438,-0.5,-0.866025,1,0,"normal"
33,9,1,9,0.55,1,1,1.073473,0.363636,0.363636,2.737153,-0.5,-0.866025,3,0,"normal"
10,8,1,8,0.166667,1,2,3.644715,0.2,0.2,2.921928,0.258819,0.965926,6,0,"normal"
10,10,1,10,0.166667,1,3,1.728483,0.1,0.1,3.321928,0.5,0.866025,5,0,"normal"
10,7,1,7,0.166667,1,3,3.018462,0.2,0.2,2.721928,0,1,6,0,"normal"
12,10,1,10,0.2,1,1,2.757409,0.25,0.25,3.188722,0.258819,0.965926,8,0,"normal"
11,7,1,7,0.183333,1,2,3.006659,0.272727,0.272727,2.663533,0.866025,0.5,7,0,"normal"
35,10,1,10,0.583333,1,1,0.948957,0.257143,0.257143,2.809273,-0.965926,-0.258819,17,0,"normal"
7,6,1,6,0.116667,1,6,2.266912,0.285714,0.285714,2.521641,0,-1,-28,0,"normal"
3,3,1,3,0.05,1,22,3.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
4,2,1,2,0.066667,1,8,1.699673,0.5,0.5,1,-0.707107,0.707107,-4,0,"normal"
30,11,1,11,0.5,1,1,1.129014,0.266667,0.266667,2.999581,-0.707107,-0.707107,4,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
4,3,1,3,0.066667,1,10,6.164414,0.5,0.5,1.5,0,-1,-31,0,"normal"
8,5,1,5,0.133333,1,2,3.338092,0.375,0.375,2.155639,0.5,0.866025,3,0,"normal"
3,3,1,3,0.05,1,14,0,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
8,5,1,5,0.133333,1,2,4.651092,0.375,0.375,2.155639,1,0,0,0,"normal"
28,12,1,12,0.466667,1,1,1.152322,0.25,0.25,3.123024,-1,0,13,0,"normal"
3,3,1,3,0.05,1,22,2,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
9,7,1,7,0.15,1,2,2.86956,0.222222,0.222222,2.725481,-0.258819,0.965926,4,0,"normal"
10,5,1,5,0.166667,1,1,3.823256,0.4,0.4,2.046439,-0.258819,0.965926,5,0,"normal"
16,6,1,6,0.266667,1,1,3.213859,0.3125,0.3125,2.352217,0.866025,0.5,12,0,"normal"
10,4,1,4,0.166667,1,1,7.955121,0.7,0.7,1.35678,0,1,6,0,"normal"
10,8,1,8,0.166667,1,2,2.922877,0.2,0.2,2.921928,0.5,0.866025,5,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
20,4,1,4,0.333333,1,1,1.571914,0.5,0.5,1.57839,0.707107,0.707107,15,0,"normal"
3,3,1,3,0.05,1,19,2,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
28,12,1,12,0.466667,1,1,1.208112,0.25,0.25,3.163926,-0.965926,-0.258819,10,0,"normal"
25,12,1,12,0.416667,1,1,1.606735,0.2,0.2,3.204889,-0.965926,-0.258819,7,0,"normal"
11,7,1,7,0.183333,1,2,2.773085,0.181818,0.181818,2.732159,-0.707107,0.707107,3,0,"normal"
8,5,1,5,0.133333,1,1,3.927922,0.5,0.5,2,0,1,4,0,"normal"
10,10,1,10,0.166667,1,3,2.357023,0.1,0.1,3.321928,-0.5,0.866025,4,0,"normal"
6,5,1,5,0.1,1,1,1.854724,0.333333,0.333333,2.251629,-0.965926,-0.258819,-12,1,"burst"
17,6,1,6,0.283333,1,1,3.351772,0.588235,0.588235,1.853688,0.5,0.866025,12,0,"normal"
5,5,1,5,0.083333,1,6,3.561952,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
11,8,1,8,0.183333,1,2,3.218695,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
10,7,1,7,0.166667,1,2,2.54345,0.2,0.2,2.721928,0.258819,0.965926,6,0,"normal"
25,13,1,13,0.416667,1,1,2.120911,0.24,0.24,3.31908,-0.707107,-0.707107,-1,0,"normal"
5,5,1,5,0.083333,1,9,2.277608,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
6,4,1,4,0.1,1,2,3.867816,0.5,0.5,1.792481,0.965926,0.258819,1,0,"normal"
12,5,1,5,0.2,1,1,4.006194,0.416667,0.416667,2.054585,0.866025,0.5,8,0,"normal"
10,8,1,8,0.166667,1,2,2.643417,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
17,5,1,5,0.283333,1,1,1.390537,0.411765,0.411765,1.775523,-0.965926,-0.258819,-1,1,"burst"
3,3,1,3,0.05,1,17,1.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
8,6,1,6,0.133333,1,2,3.356383,0.375,0.375,2.405639,1,0,0,0,"normal"
11,10,1,10,0.183333,1,3,2.211334,0.181818,0.181818,3.277613,0,1,7,0,"normal"
12,9,1,9,0.2,1,2,2.733327,0.166667,0.166667,3.084963,0.707107,0.707107,7,0,"normal"
12,11,1,11,0.2,1,2,3.170108,0.166667,0.166667,3.418296,0.5,0.866025,7,0,"normal"
8,4,1,4,0.133333,1,2,9.066647,0.5,0.5,1.75,1,0,0,0,"normal"
5,4,1,4,0.083333,1,7,2.680951,0.4,0.4,1.921928,0.707107,-0.707107,-17,0,"normal"
6,6,1,6,0.1,1,6,2.966479,0.166667,0.166667,2.584963,0.866025,-0.5,-12,0,"normal"
12,9,1,9,0.2,1,2,2.12424,0.166667,0.166667,3.084963,0,1,8,0,"normal"
23,5,1,5,0.383333,1,1,1.239835,0.434783,0.434783,1.634929,-0.965926,-0.258819,5,1,"burst"
4,4,1,4,0.066667,1,11,4.189935,0.25,0.25,2,0.965926,-0.258819,-8,0,"normal"
11,6,1,6,0.183333,1,2,3.2,0.363636,0.363636,2.368523,0.965926,0.258819,6,0,"normal"
6,4,1,4,0.1,1,7,1.496663,0.333333,0.333333,1.918296,0,-1,-29,0,"normal"
27,13,1,13,0.45,1,1,1.230769,0.222222,0.222222,3.352136,-0.707107,-0.707107,1,0,"normal"
